EPISTEMIC-DISCOVERY	bib.bib2	J. He, L. Yu, C. Li, R. Yang, F. Chen, K. Li, M. Zhang, S. Lei, X. Zhang, M. Beigi, et al. (2025a) Survey of uncertainty estimation in llms-sources, methods, applications, and challenges. Information Fusion, pp. 104057. Cited by: §2.2.	#S2.SS2.p1.10	arxiv-html:ltx_bibitem
EPISTEMIC-DISCOVERY	bib.bib6	K. He, M. Liu, C. Wang, Z. Li, Y. Wang, X. Peng, and Z. Zheng (2025b) Adadec: uncertainty-guided adaptive decoding for llm-based code generation. arXiv e-prints, pp. arXiv–2506. Note: Lookahead reranking at high-entropy tokens Cited by: §2.2.	#S2.SS2.p2.7	arxiv-html:ltx_bibitem
EPISTEMIC-DISCOVERY	bib.bib60	H. Hong, Y. Yan, X. Wu, G. Hou, W. Zhang, W. Lu, Y. Shen, and J. Xiao (2025) Cooper: co-optimizing policy and reward models in reinforcement learning for large language models. arXiv preprint arXiv:2508.05613. Cited by: §4.	#S4.p1.1	arxiv-html:ltx_bibitem
EPISTEMIC-DISCOVERY	bib.bib79	N. Houlsby, F. Huszár, Z. Ghahramani, and M. Lengyel (2011) Bayesian active learning for classification and preference learning. arXiv preprint arXiv:1112.5745. Cited by: §2.2, §2.	#S2.SS2.p1.10	arxiv-html:ltx_bibitem
EPISTEMIC-DISCOVERY	bib.bib61	J. Hu, Z. Zhang, G. Chen, X. Wen, C. Shuai, W. Luo, B. Xiao, Y. Li, and M. Tan (2025) Test-time learning for large language models. arXiv preprint arXiv:2505.20633. Cited by: §4.	#S4.p2.1	arxiv-html:ltx_bibitem
EPISTEMIC-DISCOVERY	bib.bib62	Y. Huang, J. Song, Z. Wang, S. Zhao, H. Chen, F. Juefei-Xu, and L. Ma (2025) Look before you leap: an exploratory study of uncertainty analysis for large language models. IEEE Transactions on Software Engineering 51 (2), pp. 413–429. Cited by: §4.	#S4.p3.1	arxiv-html:ltx_bibitem
EPISTEMIC-DISCOVERY	bib.bib63	E. Hüllermeier and W. Waegeman (2021) Aleatoric and epistemic uncertainty in machine learning: an introduction to concepts and methods. Machine learning 110 (3), pp. 457–506. Cited by: §1, §2, §4, §4.	#S1.p4.1	arxiv-html:ltx_bibitem
EPISTEMIC-DISCOVERY	bib.bib64	H. Khalaf, C. M. Verdun, A. Oesterling, H. Lakkaraju, and F. d. P. Calmon (2025) Inference-time reward hacking in large language models. arXiv preprint arXiv:2506.19248. Cited by: §4.	#S4.p1.1	arxiv-html:ltx_bibitem
EPISTEMIC-DISCOVERY	bib.bib65	G. Levy, C. Colas, P. Oudeyer, T. Carta, and C. Romac (2025) WorldLLM: improving llms’ world modeling using curiosity-driven theory-making. arXiv preprint arXiv:2506.06725. Cited by: §4.	#S4.p4.1	arxiv-html:ltx_bibitem
EPISTEMIC-DISCOVERY	bib.bib37	A. Li, Z. Yuan, Y. Zhang, S. Liu, and Y. Wang (2025) Know when to explore: difficulty-aware certainty as a guide for llm reinforcement learning. arXiv preprint arXiv:2509.00125. Cited by: §1, §1.	#S1.p3.1	arxiv-html:ltx_bibitem
EPISTEMIC-DISCOVERY	bib.bib66	M. Liao, X. Xi, C. Ruinian, J. Leng, Y. Hu, K. Zeng, S. Liu, and H. Wan (2025) Enhancing efficiency and exploration in reinforcement learning for llms. In Proceedings of the 2025 Conference on Empirical Methods in Natural Language Processing, pp. 1451–1463. Cited by: §4.	#S4.p4.1	arxiv-html:ltx_bibitem
EPISTEMIC-DISCOVERY	bib.bib67	X. Liu, T. Chen, L. Da, C. Chen, Z. Lin, and H. Wei (2025) Uncertainty quantification and confidence calibration in large language models: a survey. In Proceedings of the 31st ACM SIGKDD Conference on Knowledge Discovery and Data Mining V. 2, pp. 6107–6117. Cited by: §4.	#S4.p3.1	arxiv-html:ltx_bibitem
EPISTEMIC-DISCOVERY	bib.bib68	M. M. Moradi, H. Amer, S. Mudur, W. Zhang, Y. Liu, and W. Ahmed (2025) Continuous self-improvement of large language models by test-time training with verifier-driven sample selection. arXiv preprint arXiv:2505.19475. Cited by: §4.	#S4.p2.1	arxiv-html:ltx_bibitem
EPISTEMIC-DISCOVERY	bib.bib12	A. Novikov, N. Vũ, M. Eisenberger, E. Dupont, P. Huang, A. Z. Wagner, S. Shirobokov, B. Kozlovskii, F. J. Ruiz, A. Mehrabian, et al. (2025) Alphaevolve: a coding agent for scientific and algorithmic discovery. arXiv preprint arXiv:2506.13131. Cited by: §1.	#S1.p1.1	arxiv-html:ltx_bibitem
EPISTEMIC-DISCOVERY	bib.bib39	B. Qi, K. Zhang, H. Li, K. Tian, S. Zeng, Z. Chen, and B. Zhou (2023) Large language models are zero shot hypothesis proposers. arXiv preprint arXiv:2311.05965. Cited by: §1.	#S1.p1.1	arxiv-html:ltx_bibitem
EPISTEMIC-DISCOVERY	bib.bib69	R. Rafailov, Y. Chittepu, R. Park, H. S. Sikchi, J. Hejna, B. Knox, C. Finn, and S. Niekum (2024) Scaling laws for reward model overoptimization in direct alignment algorithms. Advances in Neural Information Processing Systems 37, pp. 126207–126242. Cited by: §4.	#S4.p1.1	arxiv-html:ltx_bibitem
EPISTEMIC-DISCOVERY	bib.bib40	B. Ranković, R. Griffiths, and P. Schwaller (2025) Large language models as uncertainty-calibrated optimizers for experimental discovery. arXiv preprint arXiv:2504.06265. Cited by: §1.	#S1.p1.1	arxiv-html:ltx_bibitem
EPISTEMIC-DISCOVERY	bib.bib83	C. D. Rosin (2011) Multi-armed bandits with episode context. Annals of Mathematics and Artificial Intelligence 61 (3), pp. 203–230. Cited by: §1.	#S1.p3.1	arxiv-html:ltx_bibitem
EPISTEMIC-DISCOVERY	bib.bib70	O. Shorinwa, Z. Mei, J. Lidard, A. Z. Ren, and A. Majumdar (2025) A survey on uncertainty quantification of large language models: taxonomy, open research challenges, and future directions. ACM Computing Surveys 58 (3), pp. 1–38. Cited by: §1, §4, §4, §4.	#S1.p4.1	arxiv-html:ltx_bibitem
EPISTEMIC-DISCOVERY	bib.bib71	L. Tao, Y. Yeh, M. Dong, T. Huang, P. Torr, and C. Xu (2025) Revisiting uncertainty estimation and calibration of large language models. arXiv preprint arXiv:2505.23854. Cited by: §4, §4.	#S4.p1.1	arxiv-html:ltx_bibitem
EPISTEMIC-DISCOVERY	bib.bib72	M. Thomas, A. Bou, and G. De Fabritiis (2025a) Test-time training scaling laws for chemical exploration in drug design. Journal of Chemical Information and Modeling 65 (24), pp. 13178–13186. Cited by: §4.	#S4.p2.1	arxiv-html:ltx_bibitem
EPISTEMIC-DISCOVERY	bib.bib42	M. Thomas, A. Bou, and G. De Fabritiis (2025b) Test-time training scaling laws for chemical exploration in drug design. Journal of Chemical Information and Modeling 65 (24), pp. 13178–13186. Cited by: §1, §1.	#S1.p1.1	arxiv-html:ltx_bibitem
EPISTEMIC-DISCOVERY	bib.bib78	C. Thrampoulidis, S. Mahdavi, and W. Deng (2025) Advantage shaping as surrogate reward maximization: unifying pass@ k policy gradients. arXiv preprint arXiv:2510.23049. Cited by: §C.1.	#A3.SS1.p2.6	arxiv-html:ltx_bibitem
EPISTEMIC-DISCOVERY	bib.bib73	R. Vashurin, E. Fadeeva, A. Vazhentsev, L. Rvanova, D. Vasilev, A. Tsvigun, S. Petrakov, R. Xing, A. Sadallah, K. Grishchenkov, et al. (2025) Benchmarking uncertainty quantification methods for large language models with lm-polygraph. Transactions of the Association for Computational Linguistics 13, pp. 220–248. Cited by: §4.	#S4.p3.1	arxiv-html:ltx_bibitem
EPISTEMIC-DISCOVERY	bib.bib5	S. Wang, L. Yu, C. Gao, C. Zheng, S. Liu, R. Lu, K. Dang, X. Chen, J. Yang, Z. Zhang, et al. (2025) Beyond the 80/20 rule: high-entropy minority tokens drive effective reinforcement learning for llm reasoning. arXiv preprint arXiv:2506.01939. Cited by: Appendix D.	#A4.SS0.SSS0.Px2.p1.3	arxiv-html:ltx_bibitem
EPISTEMIC-DISCOVERY	bib.bib43	X. Wang, L. Aitchison, and M. Rudolph (2023) LoRA ensembles for large language model fine-tuning. arXiv preprint arXiv:2310.00035. Cited by: §1.	#S1.p4.1	arxiv-html:ltx_bibitem
EPISTEMIC-DISCOVERY	bib.bib74	Z. Xia, J. Xu, Y. Zhang, and H. Liu (2025) A survey of uncertainty estimation methods on large language models. In Findings of the Association for Computational Linguistics: ACL 2025, pp. 21381–21396. Cited by: §4, §4.	#S4.p1.1	arxiv-html:ltx_bibitem
EPISTEMIC-DISCOVERY	bib.bib34	Y. A. Yadkori, I. Kuzborskij, A. György, and C. Szepesvári (2024) To believe or not to believe your llm. arXiv preprint arXiv:2406.02543. Cited by: §1, §2.	#S1.p4.1	arxiv-html:ltx_bibitem
EPISTEMIC-DISCOVERY	bib.bib82	A. Yang, A. Li, B. Yang, B. Zhang, B. Hui, B. Zheng, B. Yu, C. Gao, C. Huang, C. Lv, et al. (2025) Qwen3 technical report. arXiv preprint arXiv:2505.09388. Cited by: §3.	#S3.SS0.SSS0.Px1.p1.10	arxiv-html:ltx_bibitem
EPISTEMIC-DISCOVERY	bib.bib84	Z. Ye, D. Li, Z. Hu, T. Lan, J. Sha, S. Zhang, L. Duan, J. Zuo, H. Lu, Y. Zhou, and M. Tang (2024) MLoRA: fine-tuning LoRA adapters via highly-efficient pipeline parallelism in multiple GPUs. arXiv:2312.02515. Cited by: §2.5.	#S2.SS5.p1.1	arxiv-html:ltx_bibitem
EPISTEMIC-DISCOVERY	bib.bib75	M. Yuan, M. Pun, and D. Wang (2022) Rényi state entr (76) opy maximization for exploration acceleration in reinforcement learning . IEEE transactions on artificial intelligence 4 (5), pp. 1154–1164. Cited by: §4.	#S4.p4.1	arxiv-html:ltx_bibitem
EPISTEMIC-DISCOVERY	bib.bib76a	(76) opy maximization for exploration acceleration in reinforcement learning		arxiv-html:ltx_bibitem
EPISTEMIC-DISCOVERY	bib.bib1	M. Yuksekgonul, D. Koceja, X. Li, F. Bianchi, J. McCaleb, X. Wang, J. Kautz, Y. Choi, J. Zou, C. Guestrin, et al. (2026a) Learning to discover at test time. arXiv preprint arXiv:2601.16175. Cited by: Appendix A, §C.3, §2.5, §3.	#A1.SS0.SSS0.Px1.p1.6	arxiv-html:ltx_bibitem
EPISTEMIC-DISCOVERY	bib.bib44	M. Yuksekgonul, D. Koceja, X. Li, F. Bianchi, J. McCaleb, X. Wang, J. Kautz, Y. Choi, J. Zou, C. Guestrin, et al. (2026b) Learning to discover at test time. arXiv preprint arXiv:2601.16175. Cited by: §1, §1, §1, §2.5, §3.1.	#S1.p1.1	arxiv-html:ltx_bibitem
EPISTEMIC-DISCOVERY	bib.bib80	Y. Zhai, Y. Lei, H. Zhang, Y. Yu, K. Xu, D. Feng, B. Ding, and H. Wang (2026) Uncertainty-penalized reinforcement learning from human feedback with diversified reward lora ensembles. Information Processing & Management 63 (3), pp. 104548. Cited by: §1.	#S1.p4.1	arxiv-html:ltx_bibitem
EPISTEMIC-DISCOVERY	bib.bib31	Y. Zhai, H. Zhang, Y. Lei, Y. Yu, K. Xu, D. Feng, B. Ding, and H. Wang (2023) Uncertainty-penalized reinforcement learning from human feedback with diverse reward lora ensembles. arXiv preprint arXiv:2401.00243. Cited by: Appendix D, §2.4.	#A4.SS0.SSS0.Px4.p1.5	arxiv-html:ltx_bibitem
