LEARNING-DISCOVER	bib.bib404	[20] J. K. Haugland (2016) The minimum overlap problem revisited. arXiv preprint arXiv:1609.08000. Cited by: Figure 1, Figure 2, Figure 2, §4.1.1, §4.1.1.	#S0.F1.6.6.1	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib132	[21] K. He, X. Chen, S. Xie, Y. Li, P. Dollár, and R. B. Girshick (2021) Masked autoencoders are scalable vision learners. CoRR abs/2111.06377. External Links: 2111.06377 Cited by: §5.2.2.	#S5.SS2.SSS2.p2.1	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib239	[22] D. Hendrycks, S. Basart, N. Mu, S. Kadavath, F. Wang, E. Dorundo, R. Desai, T. Zhu, S. Parajuli, M. Guo, D. Song, J. Steinhardt, and J. Gilmer (2021) The many faces of robustness: a critical analysis of out-of-distribution generalization. ICCV. Cited by: §1.	#S1.p2.1	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib382	[23] E. J. Hu, Y. Shen, P. Wallis, Z. Allen-Zhu, Y. Li, S. Wang, L. Wang, W. Chen, et al. (2022) Lora: low-rank adaptation of large language models.. ICLR 1 (2), pp. 3. Cited by: Table 9, §3.3.	#A1.T9.15.23.8.1	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib373	[24] T. Hubert, R. Mehta, L. Sartran, and et al. (2025) Olympiad-level formal mathematical reasoning with reinforcement learning. Nature. Cited by: §5.2.2.	#S5.SS2.SSS2.p3.1	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib366	[25] J. Hübotter, S. Bongni, I. Hakimi, and A. Krause (2024) Efficiently learning at test-time: active fine-tuning of llms. arXiv preprint arXiv:2410.08020. Cited by: §5.2.1.	#S5.SS2.SSS1.p3.1	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib367	[26] J. Hübotter, L. Diaz-Bone, I. Hakimi, A. Krause, and M. Hardt (2025) Learning on the job: test-time curricula for targeted reinforcement learning. arXiv preprint arXiv:2510.04786. Cited by: §5.2.1.	#S5.SS2.SSS1.p3.1	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib51	[27] Y. Imajuku, K. Horie, Y. Iwata, K. Aoki, N. Takahashi, and T. Akiba (2025) ALE-bench: a benchmark for long-horizon objective-driven algorithm engineering. arXiv preprint arXiv:2506.09050. Cited by: §4.3, §4.3, §4.3, Table 6, §4.	#S4.SS3.p3.1	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib153	[28] V. Jain and E. Learned-Miller (2011) Online domain adaptation of a pre-trained cascade of classifiers. In CVPR 2011, pp. 577–584. Cited by: §5.2.	#S5.SS2.p5.1	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib14	[29] Y. Jiang, J. Huang, Y. Yuan, X. Mao, Y. Yue, Q. Zhao, and L. Yan (2025) Risk-sensitive rl for alleviating exploration dilemmas in large language models. arXiv preprint arXiv:2509.24261. Cited by: §A.1, §A.1, §3.2, §3.2, §4.5.	#A1.SS1.p1.1	arxiv-html:ltx_bibitem
